fecha,anio,mes,periodo,sistema_abastecimiento,nivel_almacenamiento_pct,afluencias_m3s,precipitacion_mm,temperatura_c,consumo_m3s,irca,clasificacion_riesgo,municipio,departamento,latitud,longitud,cobertura_acueducto_pct,nivel_servicio,tipo_region,decision_racionamiento
2020-09-20,2020,9,2020-T3,Chingaza,67.3,21.87,4.4,17.6,16.76,10.44,Bajo riesgo (5-14),Soacha,Cundinamarca,4.6001,-74.2289,92.2,Continuo,Regional,Sin restriccion
2021-11-29,2021,11,2021-T4,N/A,73.2,20.21,3.1,23.9,12.5,42.53,Inviabile sanitariamente (>40),Cucuta,Norte de Santander,7.8765,-72.4658,64.2,Intermitente,Nacional,Sin restriccion
2021-06-30,2021,6,2021-T2,N/A,54.1,5.88,2.1,13.6,7.9,47.25,Inviabile sanitariamente (>40),Cali,Valle del Cauca,3.4132,-76.5011,74.1,Intermitente,Nacional,Sin restriccion
2021-07-25,2021,7,2021-T3,N/A,60.5,8.86,7.2,23.2,10.97,17.92,Riesgo medio (14-28),Sincelejo,Sucre,9.2956,-75.3822,81.5,Intermitente,Nacional,Sin restriccion
2021-02-24,2021,2,2021-T1,N/A,74.9,10.6,1.3,24.0,5.99,46.8,Inviabile sanitariamente (>40),Cucuta,Norte de Santander,7.8898,-72.5276,56.6,Continuo,Nacional,Sin restriccion
2019-07-20,2019,7,2019-T3,Chingaza,71.0,19.66,,15.1,15.99,1.24,Sin riesgo (0-5),Madrid,Cundinamarca,4.7229,-74.2586,97.8,Continuo,Regional,Sin restriccion
2025-01-10,2025,1,2025-T1,Tibitoc,57.9,4.71,2.2,13.7,17.78,4.72,Sin riesgo (0-5),Chia,Cundinamarca,4.8496,-74.0586,90.7,Intermitente,Regional,Campana de ahorro
2021-10-30,2021,10,2021-T4,Sur,64.3,24.54,3.1,16.7,16.07,11.54,Bajo riesgo (5-14),Mosquera,Cundinamarca,4.7166,-74.2238,95.8,Continuo,Regional,Sin restriccion
2025-04-15,2025,4,2025-T2,Tibitoc,59.3,16.99,5.0,11.2,18.32,14.2,Riesgo medio (14-28),Tocancipa,Cundinamarca,4.9566,-73.8799,92.8,Sin servicio,Regional,Suspension temporal del racionamiento
2025-02-09,2025,2,2025-T1,Sur,53.6,21.84,1.2,12.1,17.78,8.92,Bajo riesgo (5-14),Sopo,Cundinamarca,4.7453,-73.9449,90.9,Racionado,Regional,Campana de ahorro
2025-07-30,2025,7,2025-T3,Chingaza,70.4,9.18,0.6,16.3,18.33,3.77,Sin riesgo (0-5),Madrid,Cundinamarca,4.7401,-74.2681,98.0,Intermitente,Regional,Suspension temporal del racionamiento
2019-03-31,2019,3,2019-T1,Sur,75.2,14.0,2.3,10.9,18.12,,Sin riesgo (0-5),Mosquera,Cundinamarca,4.7229,-74.2264,94.6,Continuo,Regional,Sin restriccion
2019-12-10,2019,12,2019-T4,Tibitoc,53.5,20.6,3.5,14.5,16.38,5.18,Bajo riesgo (5-14),Mosquera,Cundinamarca,4.7166,-74.2249,97.4,Continuo,Regional,Sin restriccion
2025-05-21,2025,5,2025-T2,N/A,49.5,19.41,7.7,31.2,3.36,4.32,Sin riesgo (0-5),Bucaramanga,Santander,7.1204,-73.1204,56.3,Intermitente,Nacional,Sin restriccion
2025-05-24,2025,5,2025-T2,N/A,37.2,22.61,4.2,22.9,13.66,47.62,Inviabile sanitariamente (>40),Sincelejo,Sucre,9.2747,-75.3721,62.6,Continuo,Nacional,Sin restriccion
2023-06-14,2023,6,2023-T2,N/A,52.9,10.49,,24.5,5.34,39.03,Alto riesgo (28-40),Bucaramanga,Santander,7.146,-73.1182,76.7,Intermitente,Nacional,Sin restriccion
2024-09-03,2024,9,2024-T3,N/A,28.5,21.36,3.6,26.5,9.99,0.82,Sin riesgo (0-5),Pasto,Narino,1.2139,-77.2843,62.2,Continuo,Nacional,Sin restriccion
2019-08-11,2019,8,2019-T3,N/A,30.7,3.92,0,22.8,6.19,34.62,Alto riesgo (28-40),Cali,Valle del Cauca,3.4402,-76.5527,72.0,Continuo,Nacional,Sin restriccion
2025-05-02,2025,5,2025-T2,Tibitoc,62.7,16.9,3.8,13.1,17.6,0,Sin riesgo (0-5),Mosquera,Cundinamarca,4.7219,-74.2386,95.1,Racionado,Regional,Suspension temporal del racionamiento
2020-06-14,2020,6,2020-T2,Tibitoc,82.1,20.24,1.8,15.2,17.71,0,Sin riesgo (0-5),Sopo,Cundinamarca,4.7562,-73.9402,94.9,Continuo,Regional,Sin restriccion
2022-10-13,2022,10,2022-T4,N/A,26.2,23.6,6.4,30.5,11.95,6.5,Bajo riesgo (5-14),Cartagena,Bolivar,10.3954,-75.4801,71.5,Continuo,Nacional,Sin restriccion
2019-11-30,2019,11,2019-T4,Tibitoc,52.2,17.76,5.8,12.5,14.5,8.86,Bajo riesgo (5-14),Madrid,Cundinamarca,4.7448,-74.2647,95.4,Continuo,Regional,Sin restriccion
2023-02-27,2023,2,2023-T1,Chingaza,46.0,21.84,1.9,9.8,17.86,0.65,Sin riesgo (0-5),Soacha,Cundinamarca,4.5749,-74.2003,97.3,Continuo,Regional,Sin restriccion
2019-04-23,2019,4,2019-T2,Sur,70.7,5.24,3.4,12.2,19.88,1.31,Sin riesgo (0-5),Bogota D.C.,Bogota D.C.,4.6037,-74.0739,95.0,Continuo,Regional,Sin restriccion
2025-06-30,2025,6,2025,N/A,,,,,,,,Argentina,,,,78.8,,Global,
2023-03-26,2023,3,2023-T1,Sur,48.8,19.44,2.7,12.4,17.58,8.25,Bajo riesgo (5-14),Chia,Cundinamarca,4.8487,-74.0677,99.6,Continuo,Regional,Sin restriccion
2021-11-07,2021,11,2021-T4,Tibitoc,68.4,10.33,5.3,14.4,17.35,0.01,Sin riesgo (0-5),Madrid,Cundinamarca,4.7137,-74.2588,98.2,Continuo,Regional,Sin restriccion
2022-08-16,2022,8,2022-T3,N/A,49.8,29.07,0.1,22.1,2.83,41.4,Inviabile sanitariamente (>40),Cartagena,Bolivar,10.4119,-75.5052,72.4,Continuo,Nacional,Sin restriccion
2024-07-12,2024,7,2024-T3,Tibitoc,41.6,16.82,2.4,16.8,16.54,8.2,Bajo riesgo (5-14),Mosquera,Cundinamarca,4.7101,-74.2314,97.6,Continuo,Regional,Racionamiento cada 18 dias
2022-11-17,2022,11,2022-T4,Tibitoc,60.8,11.66,3.7,15.7,14.85,13.37,Bajo riesgo (5-14),Funza,Cundinamarca,4.7019,-74.2164,93.0,Continuo,Regional,Sin restriccion
2021-10-21,2021,10,2021-T4,Tibitoc,63.6,5.72,3.1,14.7,15.44,7.71,Bajo riesgo (5-14),Madrid,Cundinamarca,4.7351,-74.2576,94.3,Continuo,Regional,Sin restriccion
2022-07-31,2022,7,2022-T3,Sur,77.5,20.89,1.7,14.7,16.15,0,Sin riesgo (0-5),Madrid,Cundinamarca,4.7478,-74.263,96.0,Continuo,Regional,Sin restriccion
2025-07-18,2025,7,2025-T3,Sur,71.0,14.64,0.6,15.6,17.2,9.53,Bajo riesgo (5-14),Bogota D.C. ,Bogota D.C.,4.6051,-74.0669,95.9,Sin servicio,Regional,Suspension temporal del racionamiento
2023-10-09,2023,10,2023-T4,N/A,61.1,14.41,4.0,27.3,8.55,47.07,Inviabile sanitariamente (>40), Tunja,Boyaca,5.5359,-73.328,55.3,Intermitente,Nacional,Sin restriccion
2022-07-28,2022,7,2022-T3,N/A,48.4,18.41,7.8,11.0,5.73,21.65,Riesgo medio (14-28),Santa Marta,Magdalena,11.2266,-74.202,76.5,Continuo,Nacional,Sin restriccion
09/01/2022,2022,1,2022-T1,N/A,25.3,12.22,6.1,29.7,4.24,36.49,Alto riesgo (28-40),Manizales,Caldas,5.088,-75.5153,76.8,Continuo,Nacional,Sin restriccion
2022-10-22,2022,10,2022-T4,Chingaza,67.9,20.28,3.1,17.4,16.42,10.51,Bajo riesgo (5-14),Mosquera,Cundinamarca,4.7033,-74.2455,99.4,Continuo,Regional,Sin restriccion
2022-11-20,2022,11,2022-T4,Sur,65.3,14.31,6.0,14.8,16.4,11.18,Bajo riesgo (5-14),Sopo,Cundinamarca,4.7629,-73.9371,95.0,Continuo,Regional,Sin restriccion
2019-08-18,2019,8,2019-T3,N/A,59.7,22.72,,21.6,9.82,30.37,Alto riesgo (28-40),Cali,Valle del Cauca,3.4366,-76.5313,70.5,Continuo,Nacional,Sin restriccion
2025-09-26,2025,9,2025-T3,Sur,60.9,19.61,1.5,18.3,16.14,13.84,Bajo riesgo (5-14),Chia,Cundinamarca,4.8698,-74.0562,96.6,Racionado,Regional,Suspension temporal del racionamiento
2025-09-21,2025,9,2025-T3,Chingaza,60.5,4.29,1.5,17.0,15.77,4.76,Sin riesgo (0-5),Bogota D.C.,Bogota D.C.,4.6153,-74.0953,100,Racionado,Regional,Suspension temporal del racionamiento
2022-10-08,2022,10,2022-T4,N/A,51.8,27.08,3.2,23.1,12.56,25.85,Riesgo medio (14-28),Bucaramanga,Santander,7.0783,-73.124,98.0,Intermitente,Nacional,Sin restriccion
2022-08-27,2022,8,2022-T3,N/A,52.9,14.03,6.8,22.3,6.41,-2.61,Alto riesgo (28-40),Manizales,Caldas,5.0669,-75.5282,80.9,Continuo,Nacional,Sin restriccion
2023-03-27,2023,3,2023-T1,Sur,44.8,9.69,1.2,12.0,17.59,4.45,Sin riesgo (0-5),Funza,Cundinamarca,4.725,-74.2157,89.2,Continuo,Regional,Sin restriccion
2020-11-14,2020,11,2020-T4,Chingaza,58.5,8.37,7.2,17.2,16.35,1.72,Sin riesgo (0-5),Mosquera,Cundinamarca,4.6993,-74.2487,94.0,Continuo,Regional,Sin restriccion
2023-04-25,2023,4,2023-T2,Tibitoc,47.6,3.48,6.4,11.6,18.41,10.23,Bajo riesgo (5-14),Cajica,Cundinamarca,4.9261,-74.039,100,Continuo,Regional,Sin restriccion
2025-05-09,2025,5,2025-T2,N/A,75.8,15.57,7.1,20.4,14.97,31.22,Alto riesgo (28-40),Manizales,Caldas,5.0549,-75.4916,74.8,Continuo,Nacional,Sin restriccion
2024-01-09,2024,1,2024-T1,Tibitoc,37.0,5.28,0,12.7,15.91,8.37,Bajo riesgo (5-14),Mosquera,Cundinamarca,4.7027,-74.2342,98.5,Continuo,Regional,Sin restriccion
2021-02-13,2021,2,2021-T1,Chingaza,65.5,9.63,1.1,12.1,18.84,0.41,Sin riesgo (0-5),Cajica,Cundinamarca,4.9189,-74.0249,94.6,Continuo,Regional,Sin restriccion
2019-12-11,2019,12,2019-T4,Sur,57.8,17.79,1.2,,16.88,7.3,Bajo riesgo (5-14),Sopo,Cundinamarca,4.7629,-73.9386,94.1,Continuo,Regional,Sin restriccion
2023-09-28,2023,9,2023-T3,Tibitoc,47.3,8.74,0.9,16.2,15.27,8.98,Bajo riesgo (5-14),Soacha,Cundinamarca,4.5832,-74.2128,98.3,Continuo,Regional,Sin restriccion
2024-08-18,2024,8,2024-T3,Sur,36.4,17.2,0,15.6,14.79,10.65,Bajo riesgo (5-14),Chia,Cundinamarca,4.8555,-74.0583,94.7,Racionado,Regional,Racionamiento cada 9 dias
2023-11-28,2023,11,2023-T4,Tibitoc,48.3,11.41,3.4,16.1,15.37,8.57,Bajo riesgo (5-14),Sopo,Cundinamarca,4.7509,-73.9453,94.9,Continuo,Regional,Sin restriccion
2023-05-15,2023,5,2023-T2,Sur,56.9,3.07,2.6,12.6,17.03,5.25,Bajo riesgo (5-14),Mosquera,Cundinamarca,4.7086,-74.2036,91.8,Continuo,Regional,Sin restriccion
2024-03-21,2024,3,2024-T1,Chingaza,46.8,18.18,0.9,10.8,18.7,7.04,Bajo riesgo (5-14),Soacha,Cundinamarca,4.597,-74.2286,88.5,Continuo,Regional,Sin restriccion
2023-11-08,2023,11,2023-T4,N/A,51.8,18.12,1.8,22.3,5.59,28.17,Alto riesgo (28-40),Pereira,Risaralda,4.8031,-75.6663,78.9,Intermitente,Nacional,Sin restriccion
2022-09-04,2022,9,2022-T3,Tibitoc,70.5,8.7,3.8,15.9,15.97,6.41,Bajo riesgo (5-14),Cajica,Cundinamarca,4.9103,-74.0306,96.5,Continuo,Regional,Sin restriccion
2021-05-18,2021,5,2021-T2,Chingaza,81.8,13.92,3.3,10.9,19.99,7.72,Bajo riesgo (5-14),Tocancipa,Cundinamarca,4.9491,-73.9058,93.8,Continuo,Regional,Sin restriccion
2023-07-13,2023,7,2023-T3,N/A,60.9,27.05,,25.6,7.81,7.57,Bajo riesgo (5-14),Ibague,Tolima,4.459,-75.2748,72.4,Continuo,Nacional,Sin restriccion
2023-09-17,2023,9,2023-T3,Chingaza,44.0,11.64,0.9,15.9,14.73,3.98,Sin riesgo (0-5),Chia,Cundinamarca,4.8366,-74.0587,95.5,Continuo,Regional,Sin restriccion
2019-07-27,2019,7,2019-T3,N/A,51.9,10.69,,,2.45,9.63,Bajo riesgo (5-14),Bello,Antioquia,6.3634,-75.5418,74.8,Continuo,Nacional,Sin restriccion
2024-08-30,2024,8,2024-T3,Tibitoc,35.7,15.72,0,17.6,14.72,4.06,Sin riesgo (0-5),Mosquera,Cundinamarca,4.7014,-74.2216,91.9,Sin servicio,Regional,Racionamiento cada 9 dias
2020-05-06,2020,5,2020-T2,N/A,44.7,29.01,1.5,21.8,11.89,12.14,Bajo riesgo (5-14),Armenia,Quindio,4.5703,-75.6993,66.2,Continuo,Nacional,Sin restriccion
2021-05-31,2021,5,2021-T2,N/A,24.1,16.87,4.2,26.8,10.96,40.16,Inviabile sanitariamente (>40),Pereira,Risaralda,4.8341,-75.7226,89.8,Intermitente,Nacional,Sin restriccion
2019-11-03,2019,11,2019-T4,N/A,43.4,16.68,1.7,,13.27,31.51,Alto riesgo (28-40),Sincelejo,Sucre,9.2922,-75.4082,92.1,Intermitente,Nacional,Sin restriccion
2021-04-08,2021,4,2021-T2,Chingaza,72.7,16.23,4.0,10.2,18.86,3.09,Sin riesgo (0-5),Madrid,Cundinamarca,4.7396,-74.2619,91.9,Continuo,Regional,Sin restriccion
2020-08-21,2020,8,2020-T3,N/A,125.0,28.96,12.8,24.2,5.26,43.71,Inviabile sanitariamente (>40),Santa Marta,Magdalena,11.2248,-74.2231,90.1,Continuo,Nacional,Sin restriccion
2020-03-14,2020,3,2020-T1,N/A,78.1,8.21,0,15.7,11.01,-3.45,Alto riesgo (28-40),Santa Marta,Magdalena,11.2082,-74.1713,69.7,Continuo,Nacional,Sin restriccion
2022-10-29,2022,10,2022-T4,N/A,69.8,8.99,6.2,22.9,5.57,38.91,Alto riesgo (28-40),Santa Marta,Magdalena,11.2367,-74.217,76.0,Continuo,Nacional,Sin restriccion
2025-03-15,2025,3,2025-T1,Tibitoc,57.9,23.21,1.8,12.8,19.17,10.06,Bajo riesgo (5-14),Tocancipa,Cundinamarca,4.9506,-73.9122,96.5,Continuo,Regional,Racionamiento cada 9 dias
2023-06-30,2023,6,2023,N/A,,,,,,,,Espana,,,,88.4,,Global,
2024-05-01,2024,5,2024-T2,Tibitoc,40.1,19.32,1.8,14.6,17.72,3.36,Sin riesgo (0-5),Madrid,Cundinamarca,4.742,-74.2595,94.7,Sin servicio,Regional,Racionamiento cada 9 dias
2024-12-26,2024,12,2024-T4,Chingaza,34.2,20.95,0,12.8,16.32,7.94,Bajo riesgo (5-14),Soacha,Cundinamarca,4.5996,-74.192,92.8,Continuo,Regional,Suspension temporal del racionamiento
2023-01-31,2023,1,2023-T1,Chingaza,50.9,17.8,0,12.6,17.73,1.04,Sin riesgo (0-5),Mosquera,Cundinamarca,4.7171,-74.2311,91.3,Continuo,Regional,Sin restriccion
2024-04-13,2024,4,2024-T2,N/A,30.5,7.43,4.8,24.7,7.54,8.42,Bajo riesgo (5-14),Bucaramanga,Santander,7.1492,-73.147,74.9,Continuo,Nacional,Sin restriccion
2020-08-05,2020,8,2020-T3,N/A,57.0,22.19,1.6,29.4,9.8,10.5,Bajo riesgo (5-14),Tunja,Boyaca,5.5053,-73.3701,100,Continuo,Nacional,Sin restriccion
2020-07-16,2020,7,2020-T3,Tibitoc,81.0,17.01,1.2,14.3,18.19,16.79,Riesgo medio (14-28),Bogota D.C.,Bogota D.C.,4.6199,-74.0936,98.1,Continuo,Regional,Sin restriccion
2021-03-29,2021,3,2021-T1,Chingaza,69.5,22.26,2.4,12.9,18.35,10.86,Bajo riesgo (5-14),Bogota D.C.,Bogota D.C.,4.596,-74.0855,94.3,Continuo,Regional,Sin restriccion
2024-11-10,2024,11,2024-T4,N/A,23.9,28.03,1.2,25.6,8.27,40.58,Inviabile sanitariamente (>40),Villavicencio,Meta,4.1237,-73.6555,66.0,Intermitente,Nacional,Sin restriccion
2022-06-18,2022,6,2022-T2,N/A,69.3,19.39,2.0,26.7,12.02,44.89,Inviabile sanitariamente (>40),Neiva,Huila,2.9144,-75.2901,76.4,Intermitente,Nacional,Sin restriccion
2019-05-11,2019,5,2019-T2,Sur,85.6,19.76,3.3,11.8,18.91,,Bajo riesgo (5-14),Chia,Cundinamarca,4.8443,-74.0713,94.0,Continuo,Regional,Sin restriccion
2025-09-16,2025,9,2025-T3,Sur,63.1,16.75,7.9,16.3,15.4,8.65,Bajo riesgo (5-14),Cajica,Cundinamarca,4.91,-74.0193,93.4,Continuo,Regional,Suspension temporal del racionamiento
2025-07-12,2025,7,2025-T3,Chingaza,75.2,13.67,1.2,13.3,17.56,4.41,Sin riesgo (0-5),Chia,Cundinamarca,4.8556,-74.0464,96.9,Continuo,Regional,Suspension temporal del racionamiento
2023-02-25,2023,2,2023-T1,Sur,55.2,10.64,0,12.4,18.61,5.75,Bajo riesgo (5-14),Tocancipa,Cundinamarca,4.9643,-73.902,94.9,Continuo,Regional,Sin restriccion
2023-07-27,2023,7,2023-T3,Chingaza,60.1,4.13,1.0,16.8,16.91,10.26,Bajo riesgo (5-14),Bogota D.C.,Bogota D.C.,4.6069,-74.0851,92.0,Continuo,Regional,Sin restriccion
2020-02-08,2020,2,2020-T1,N/A,38.1,8.12,4.5,25.1,9.85,13.71,Bajo riesgo (5-14),Cartagena,Bolivar,10.3631,-75.5492,80.8,Intermitente,Nacional,Sin restriccion
2019-07-15,2019,7,2019-T3,N/A,61.4,16.73,2.6,25.3,2.52,45.55,Inviabile sanitariamente (>40),ibague,Tolima,4.4625,-75.2195,68.5,Continuo,Nacional,Sin restriccion
2022-12-23,2022,12,2022-T4,Tibitoc,59.8,10.44,1.4,14.1,16.67,5.03,Bajo riesgo (5-14),Cajica,Cundinamarca,4.9485,-74.0269,93.6,Continuo,Regional,Sin restriccion
2025-09-23,2025,9,2025-T3,Chingaza,59.0,18.12,1.5,17.2,14.9,9.89,Bajo riesgo (5-14),Sopo,Cundinamarca,4.7495,-73.9557,91.9,Intermitente,Regional,Suspension temporal del racionamiento
2019-07-10,2019,7,2019-T3,N/A,89.2,27.5,4.6,24.5,11.84,27.6,Riesgo medio (14-28),Cali,Valle del Cauca,3.4268,-76.5523,97.0,Intermitente,Nacional,Sin restriccion
2021-05-21,2021,5,2021-T2,Chingaza,74.9,12.29,3.3,13.2,20.58,6.42,Bajo riesgo (5-14),Mosquera,Cundinamarca,4.7108,-74.216,100,Continuo,Regional,Sin restriccion
2021-08-08,2021,8,2021-T3,Tibitoc,71.2,13.66,1.4,15.1,16.91,5.99,Bajo riesgo (5-14),Soacha,Cundinamarca,4.5898,-74.2268,94.1,Continuo,Regional,Sin restriccion
2023-08-16,2023,8,2023-T3,Sur,61.5,10.22,0.2,17.9,16.76,13.33,Bajo riesgo (5-14),Tocancipa,Cundinamarca,4.9598,-73.9039,96.6,Continuo,Regional,Sin restriccion
2024-10-25,2024,10,2024-T4,Tibitoc,35.8,18.3,1.6,14.6,15.26,6.96,Bajo riesgo (5-14),Mosquera,Cundinamarca,4.6995,-74.2279,94.8,Sin servicio,Regional,Racionamiento cada 18 dias
2019-12-05,2019,12,2019-T4,N/A,22.5,9.71,6.9,20.5,5.45,45.85,Inviabile sanitariamente (>40),Ibague,Tolima,4.4544,-75.2362,83.5,Continuo,Nacional,Sin restriccion
2022-04-23,2022,4,2022-T2,N/A,73.0,19.85,2.5,17.4,11.55,37.7,Alto riesgo (28-40),Villavicencio,Meta,4.1407,-73.6764,92.3,Continuo,Nacional,Sin restriccion
2023-07-06,2023,7,2023-T3,Chingaza,54.9,16.54,0.0,16.1,17.83,3.6,Sin riesgo (0-5),Cajica,Cundinamarca,4.9008,-74.0415,97.0,Continuo,Regional,Sin restriccion
2022-05-24,2022,5,2022-T2,Sur,74.9,14.31,3.3,10.7,19.33,7.5,Bajo riesgo (5-14),Chia,Cundinamarca,4.8563,-74.0392,92.8,Continuo,Regional,Sin restriccion
2022-08-20,2022,8,2022-T3,Chingaza,64.8,11.54,2.9,16.6,17.0,10.23,Bajo riesgo (5-14),Cajica,Cundinamarca,4.9222,-74.0341,99.3,Continuo,Regional,Sin restriccion
2023-11-20,2023,11,2023-T4,Chingaza,50.4,20.37,6.0,15.8,16.37,,Bajo riesgo (5-14),Sopo,Cundinamarca,4.7571,-73.9355,93.0,Continuo,Regional,Sin restriccion
2020-05-09,2020,5,2020-T2,N/A,71.0,3.06,3.8,16.4,4.48,22.45,Riesgo medio (14-28),Cali,Valle del Cauca,3.4327,-76.5701,87.4,Continuo,Nacional,Sin restriccion
2020-05-16,2020,5,2020-T2,N/A,33.2,9.71,2.2,17.3,3.87,18.87,Riesgo medio (14-28),Villavicencio,Meta,4.1556,-73.6286,73.9,Intermitente,Nacional,Sin restriccion
2021-08-28,2021,8,2021-T3,N/A,120.1,10.78,1.3,22.7,5.09,16.8,Riesgo medio (14-28),Bello,Antioquia,6.3013,-75.5444,81.3,Intermitente,Nacional,Sin restriccion
2021-01-07,2021,1,2021-T1,N/A,47.8,6.78,5.8,20.1,12.95,22.14,Riesgo medio (14-28),Popayan,Cauca,2.443,-76.6067,74.4,Continuo,Nacional,Sin restriccion
2022-10-27,2022,10,2022-T4,Tibitoc,66.0,19.31,4.2,17.9,15.14,0.99,Sin riesgo (0-5),Cajica,Cundinamarca,4.92,-74.0383,95.5,Continuo,Regional,Sin restriccion
2021-11-18,2021,11,2021-T4,N/A,69.8,8.21,1.0,33.0,7.2,55.4,Inviabile sanitariamente (>40),Ibague,Tolima,4.4832,-75.2353,60.2,Continuo,Nacional,Sin restriccion
2019-12-22,2019,12,2019-T4,Sur,57.6,21.1,1.2,13.1,15.62,4.57,Sin riesgo (0-5),Soacha,Cundinamarca,4.5746,-74.2148,98.6,Continuo,Regional,Sin restriccion
2020-03-15,2020,3,2020-T1,Chingaza,71.9,20.3,2.4,11.4,18.83,17.3,Riesgo medio (14-28),Soacha,Cundinamarca,4.5912,-74.2228,94.6,Continuo,Regional,Sin restriccion
2020-10-21,2020,10,2020-T4,N/A,63.3,7.48,6.0,20.4,4.36,9.89,Bajo riesgo (5-14),Manizales,Caldas,5.0655,-75.543,71.4,Continuo,Nacional,Sin restriccion
2021-04-18,2021,4,2021-T2,N/A,81.0,6.56,3.3,15.3,14.95,,Alto riesgo (28-40),Tunja,Boyaca,5.5581,-73.3842,72.4,Intermitente,Nacional,Sin restriccion
2022-10-02,2022,10,2022-T4,Chingaza,67.4,24.66,3.1,15.3,15.71,10.92,Bajo riesgo (5-14),Mosquera,Cundinamarca,4.712,-74.2254,93.0,Continuo,Regional,Sin restriccion
2019-04-09,2019,4,2019-T2,Tibitoc,59.6,17.6,3.4,11.0,19.49,,Sin riesgo (0-5),Sopo,Cundinamarca,4.7415,-73.9323,95.8,Continuo,Regional,Sin restriccion
2023-10-03,2023,10,2023-T4,Chingaza,42.3,12.49,1.9,16.2,15.12,6.95,Bajo riesgo (5-14),Bogota D.C.,Bogota D.C.,4.617,-74.0803,94.7,Continuo,Regional,Sin restriccion
2022-09-16,2022,9,2022-T3,Tibitoc,62.9,8.86,,17.7,16.81,6.77,Bajo riesgo (5-14),Bogota D.C.,Bogota D.C.,4.5969,-74.078,95.1,Continuo,Regional,Sin restriccion
2020-08-03,2020,8,2020-T3,Chingaza,77.5,17.84,6.4,,16.32,6.85,Bajo riesgo (5-14),Cajica,Cundinamarca,4.9384,-74.0399,92.0,Continuo,Regional,Sin restriccion
2019-01-09,2019,1,2019-T1,N/A,53.0,22.27,,22.4,13.61,34.58,Alto riesgo (28-40),Pasto,Narino,1.2316,-77.2711,81.3,Intermitente,Nacional,Sin restriccion
2022-02-01,2022,2,2022-T1,Chingaza,64.5,5.65,1.1,12.2,18.82,14.41,Riesgo medio (14-28),Cajica,Cundinamarca,4.9158,-74.031,96.9,Continuo,Regional,Sin restriccion
2023-09-23,2023,9,2023-T3,N/A,92.4,21.29,5.4,24.7,13.61,30.32,Alto riesgo (28-40),Armenia,Quindio,4.5359,-75.6638,80.7,Intermitente,Nacional,Sin restriccion
2025-01-23,2025,1,2025-T1,Tibitoc,53.5,5.67,0.4,,17.75,0.67,Sin riesgo (0-5),Chia,Cundinamarca,4.8723,-74.0417,96.6,Intermitente,Regional,Suspension temporal del racionamiento
2023-11-12,2023,11,2023-T4,Chingaza,42.2,8.51,,15.4,14.82,3.59,Sin riesgo (0-5),Cajica,Cundinamarca,4.9235,-73.9984,98.6,Continuo,Regional,Sin restriccion
2024-06-17,2024,6,2024-T2,N/A,69.0,6.08,5.5,23.7,8.24,17.99,Riesgo medio (14-28),Pasto,Narino,1.2403,-77.2693,100,Continuo,Nacional,Sin restriccion
2021-01-17,2021,1,2021-T1,Tibitoc,65.9,6.01,4.1,10.7,17.24,15.39,Riesgo medio (14-28),Chia,Cundinamarca,4.867,-74.0616,91.5,Continuo,Regional,Sin restriccion
2020-03-04,2020,3,2020-T1,Sur,67.4,7.4,,10.7,19.14,13.96,Bajo riesgo (5-14),Tocancipa,Cundinamarca,4.9745,-73.9023,97.2,Continuo,Regional,Sin restriccion
2021-01-23,2021,1,2021-T1,Tibitoc,57.8,24.97,1.1,13.3,16.82,2.77,Sin riesgo (0-5),Funza,Cundinamarca,4.7231,-74.2173,94.0,Continuo,Regional,Sin restriccion
2021-05-20,2021,5,2021-T2,N/A,94.0,27.5,6.3,26.4,8.15,25.25,Riesgo medio (14-28),Bucaramanga,Santander,7.0916,-73.1136,94.5,Continuo,Nacional,Sin restriccion
2022-11-29,2022,11,2022-T4,Sur,52.3,18.62,4.4,13.1,16.65,2.58,Sin riesgo (0-5),Funza,Cundinamarca,4.7035,-74.1995,96.2,Continuo,Regional,Sin restriccion
2019-01-02,2019,1,2019-T1,Chingaza,58.1,23.56,0.9,11.8,16.76,11.07,Bajo riesgo (5-14),Chia,Cundinamarca,4.8443,-74.0478,93.2,Continuo,Regional,Sin restriccion
2021-03-17,2021,3,2021-T1,N/A,48.1,26.52,3.4,24.5,8.71,30.99,Alto riesgo (28-40),Tunja,Boyaca,5.5421,-73.3587,91.9,Intermitente,Nacional,Sin restriccion
2022-04-22,2022,4,2022-T2,Tibitoc,80.0,10.72,4.0,13.2,18.14,1.07,Sin riesgo (0-5),Tocancipa,Cundinamarca,4.9668,-73.8976,90.8,Continuo,Regional,Sin restriccion
2024-04-24,2024,4,2024-T2,Sur,31.3,7.26,3.5,13.4,17.45,0.72,Sin riesgo (0-5),Madrid,Cundinamarca,4.7239,-74.2558,97.4,Sin servicio,Regional,Racionamiento cada 9 dias
2021-07-12,2021,7,2021-T3,Sur,79.8,17.29,2.0,13.9,18.83,11.53,Bajo riesgo (5-14),Funza,Cundinamarca,4.7053,-74.224,99.9,Continuo,Regional,Sin restriccion
2019-08-19,2019,8,2019-T3,Tibitoc,62.9,20.7,1.9,16.6,17.38,11.31,Bajo riesgo (5-14),Mosquera,Cundinamarca,4.7055,-74.2387,93.8,Continuo,Regional,Sin restriccion
